[0.008360146030269616, 0.8269709477325289, 0.24006143789144221, 0.3582973500171213]	0.1524 	0.0906 	0.0683 	0.0571 	0.0522 	0.0446 	0.0417 	0.0374 	0.0356 	0.0335 	
[0.001, 0.7021370096547088, 0.2, 0.6560220208794533]	0.5553 	0.3641 	0.3046 	0.2678 	0.2435 	0.2259 	0.2110 	0.2002 	0.1916 	0.1770 	
[0.09892731522012896, 0.8488863491850376, 0.30408885883598635, 0.2]	0.0546 	0.0367 	0.0431 	0.0287 	0.0339 	0.0338 	0.0302 	0.0335 	0.0363 	0.0307 	
[0.059935229714716896, 0.8757974493747682, 0.3639738293252116, 0.3327289197055575]	0.0539 	0.0416 	0.0308 	0.0306 	0.0367 	0.0310 	0.0282 	0.0276 	0.0267 	0.0306 	
[0.052174188764139144, 0.7981146063942789, 0.694471544758497, 0.2]	0.0655 	0.0498 	0.0375 	0.0310 	0.0300 	0.0287 	0.0293 	0.0256 	0.0275 	0.0254 	
[0.056793875400649, 0.9, 0.6285751516692668, 0.5055269884538394]	0.0649 	0.0473 	0.0441 	0.0340 	0.0357 	0.0353 	0.0281 	0.0296 	0.0345 	0.0334 	
[0.1, 0.7403618518840637, 0.2, 0.23331451331480682]	0.0571 	0.0396 	0.0351 	0.0344 	0.0308 	0.0331 	0.0315 	0.0248 	0.0311 	0.0317 	
[0.07432987226781629, 0.879380510931332, 0.214805297377468, 0.3357819459402971]	0.0546 	0.0404 	0.0386 	0.0305 	0.0316 	0.0295 	0.0307 	0.0331 	0.0337 	0.0303 	
[0.021040505134164764, 0.6812595860358902, 0.7, 0.2242153695116991]	0.1222 	0.0744 	0.0598 	0.0485 	0.0444 	0.0386 	0.0356 	0.0333 	0.0309 	0.0293 	
[0.1, 0.6128800094400052, 0.7, 0.2]	0.0637 	0.0442 	0.0429 	0.0441 	0.0300 	0.0302 	0.0290 	0.0297 	0.0242 	0.0254 	
[0.07689395479552634, 0.6421084629373539, 0.5314760921581745, 0.6648051507583775]	0.0792 	0.0554 	0.0472 	0.0388 	0.0378 	0.0345 	0.0343 	0.0358 	0.0309 	0.0323 	
[0.001, 0.6, 0.5342807644821647, 0.42710868949484304]	0.7812 	0.4640 	0.3841 	0.3444 	0.3149 	0.2929 	0.2749 	0.2603 	0.2464 	0.2341 	
[0.03601539305337164, 0.7021957945881124, 0.6898942852368423, 0.6499924797001628]	0.1145 	0.0750 	0.0622 	0.0561 	0.0482 	0.0429 	0.0406 	0.0402 	0.0385 	0.0369 	
[0.05259270575216763, 0.8827587699784749, 0.2, 0.7]	0.0638 	0.0479 	0.0554 	0.0460 	0.0491 	0.0353 	0.0341 	0.0441 	0.0327 	0.0376 	
[0.1, 0.9, 0.5254000381410835, 0.2]	0.0526 	0.0404 	0.0367 	0.0386 	0.0393 	0.0367 	0.0335 	0.0322 	0.0312 	0.0299 	
[0.08375672729433656, 0.6, 0.2, 0.2926264005029745]	0.0601 	0.0475 	0.0360 	0.0326 	0.0332 	0.0328 	0.0306 	0.0330 	0.0319 	0.0286 	
[0.015439894911565655, 0.6674753794864611, 0.24988546763226913, 0.3405112662195158]	0.1178 	0.0787 	0.0648 	0.0537 	0.0481 	0.0467 	0.0409 	0.0396 	0.0355 	0.0362 	
[0.013128518369835501, 0.7624815646708374, 0.2309094133085204, 0.5385005516154265]	0.1628 	0.0968 	0.0700 	0.0579 	0.0523 	0.0495 	0.0427 	0.0397 	0.0363 	0.0358 	
[0.09779502295962865, 0.8133594916505479, 0.2, 0.292828613774325]	0.0515 	0.0409 	0.0334 	0.0352 	0.0333 	0.0297 	0.0278 	0.0320 	0.0293 	0.0300 	
[0.07201039559447303, 0.8139151012229282, 0.2510301395670863, 0.607481135278748]	0.0665 	0.0471 	0.0456 	0.0318 	0.0327 	0.0316 	0.0284 	0.0334 	0.0264 	0.0319 	
[0.1, 0.6, 0.7, 0.46793705628998267]	0.0758 	0.0520 	0.0444 	0.0412 	0.0371 	0.0329 	0.0342 	0.0309 	0.0292 	0.0281 	
[0.015499800261232856, 0.7655708755882233, 0.2, 0.4212312969604921]	0.1080 	0.0679 	0.0536 	0.0468 	0.0403 	0.0383 	0.0380 	0.0363 	0.0334 	0.0296 	
[0.06420982756136656, 0.60795371686911, 0.21599417004683616, 0.42476321216634133]	0.0713 	0.0510 	0.0390 	0.0396 	0.0361 	0.0288 	0.0308 	0.0312 	0.0278 	0.0265 	
[0.001, 0.6, 0.7, 0.39475160687735905]	0.8559 	0.5289 	0.4299 	0.3711 	0.3347 	0.3050 	0.2799 	0.2600 	0.2409 	0.2266 	
[0.1, 0.6040765864938216, 0.49486192329034157, 0.35886139429477437]	0.0608 	0.0470 	0.0366 	0.0337 	0.0307 	0.0292 	0.0341 	0.0253 	0.0286 	0.0290 	
[0.06445068064764185, 0.6882414546471294, 0.2808985289150083, 0.5921384176914437]	0.0766 	0.0567 	0.0449 	0.0363 	0.0326 	0.0344 	0.0306 	0.0295 	0.0285 	0.0285 	
