[0.06433292641713968, 0.6901240262491186, 0.2536628810935977, 0.2543002201103631]	0.0572 	0.0405 	0.0382 	0.0348 	0.0308 	0.0289 	0.0264 	0.0268 	0.0258 	0.0272 	
[0.01512436887509884, 0.6968755010868374, 0.3577329037972229, 0.33187419512681227]	0.1500 	0.0929 	0.0628 	0.0528 	0.0440 	0.0425 	0.0372 	0.0336 	0.0324 	0.0329 	
[0.056124682333061976, 0.8497603114829196, 0.6494404431140339, 0.46874472226652575]	0.0667 	0.0440 	0.0462 	0.0359 	0.0384 	0.0355 	0.0325 	0.0305 	0.0304 	0.0310 	
[0.033063440291665844, 0.7748592637525756, 0.6349828508348915, 0.24151483851196404]	0.0696 	0.0467 	0.0383 	0.0365 	0.0329 	0.0314 	0.0273 	0.0317 	0.0257 	0.0270 	
[0.02138975562923019, 0.8604274520838748, 0.6807697103209773, 0.6746266021224017]	0.1036 	0.0677 	0.0563 	0.0496 	0.0444 	0.0421 	0.0391 	0.0392 	0.0378 	0.0354 	
[0.04693831817946471, 0.7026161327405623, 0.45005808194369384, 0.32066890045684954]	0.0674 	0.0492 	0.0429 	0.0337 	0.0328 	0.0298 	0.0320 	0.0304 	0.0258 	0.0315 	
[0.05133238946053393, 0.801700642841022, 0.48514874867278396, 0.5234400288488005]	0.0685 	0.0515 	0.0373 	0.0346 	0.0300 	0.0299 	0.0283 	0.0277 	0.0276 	0.0280 	
[0.03280227475408777, 0.723128090432069, 0.3223839907718109, 0.44621503948783037]	0.0846 	0.0607 	0.0465 	0.0428 	0.0390 	0.0344 	0.0336 	0.0304 	0.0313 	0.0287 	
[0.1, 0.9, 0.2, 0.2]	0.0487 	0.0387 	0.0350 	0.0296 	0.0331 	0.0277 	0.0308 	0.0328 	0.0322 	0.0318 	
[0.024173714537167486, 0.6390418385849111, 0.45041942300613325, 0.5439802818578543]	0.1334 	0.0804 	0.0647 	0.0522 	0.0470 	0.0445 	0.0400 	0.0380 	0.0360 	0.0353 	
[0.06037168280134149, 0.850129172439385, 0.3808453340146085, 0.539022633712779]	0.0532 	0.0444 	0.0466 	0.0370 	0.0321 	0.0324 	0.0319 	0.0292 	0.0288 	0.0319 	
[0.09363687439711227, 0.7397932631689857, 0.27283255079576846, 0.35562130508366185]	0.0568 	0.0377 	0.0298 	0.0316 	0.0289 	0.0259 	0.0296 	0.0233 	0.0242 	0.0312 	
[0.07395907730377183, 0.8017060075997338, 0.20585252980097896, 0.6886844880715366]	0.0703 	0.0504 	0.0472 	0.0363 	0.0342 	0.0342 	0.0305 	0.0325 	0.0319 	0.0363 	
[0.07434052487024251, 0.7739648605341045, 0.3842937113217364, 0.26237103070044643]	0.0503 	0.0390 	0.0383 	0.0307 	0.0281 	0.0281 	0.0293 	0.0262 	0.0255 	0.0252 	
[0.09180879655535741, 0.808986594906298, 0.5871529470787029, 0.6248319228000216]	0.0707 	0.0620 	0.0469 	0.0386 	0.0372 	0.0335 	0.0353 	0.0331 	0.0364 	0.0309 	
[0.01912578872777717, 0.8410527745896189, 0.524316255753825, 0.5882823320730429]	0.0958 	0.0669 	0.0569 	0.0468 	0.0415 	0.0390 	0.0361 	0.0360 	0.0318 	0.0325 	
[0.06229203212362558, 0.8699153416055786, 0.31297483968538076, 0.6485183869956799]	0.0681 	0.0465 	0.0435 	0.0337 	0.0333 	0.0387 	0.0326 	0.0317 	0.0305 	0.0295 	
[0.0407691083112473, 0.6856988434470143, 0.2552234769172187, 0.5115522053248311]	0.0831 	0.0540 	0.0436 	0.0405 	0.0360 	0.0324 	0.0330 	0.0308 	0.0276 	0.0295 	
[0.07979756551435928, 0.8523965843972885, 0.47820777267932246, 0.2747521324414269]	0.0479 	0.0367 	0.0387 	0.0309 	0.0324 	0.0312 	0.0311 	0.0280 	0.0326 	0.0265 	
[0.04027200101155129, 0.7350079567644618, 0.45687745767377586, 0.2539893140980049]	0.0662 	0.0446 	0.0406 	0.0333 	0.0317 	0.0267 	0.0278 	0.0257 	0.0259 	0.0265 	
[0.07753123759638121, 0.6814326429405038, 0.6445661535951863, 0.2464693237782229]	0.0606 	0.0421 	0.0348 	0.0328 	0.0308 	0.0300 	0.0265 	0.0274 	0.0266 	0.0234 	
[0.032763755440172314, 0.6874330142508945, 0.6980114219292438, 0.307427880543527]	0.0877 	0.0611 	0.0481 	0.0458 	0.0401 	0.0377 	0.0319 	0.0336 	0.0308 	0.0284 	
[0.014764450635795942, 0.6797790954934161, 0.37898513236177633, 0.674739948222098]	0.1963 	0.1159 	0.0822 	0.0690 	0.0607 	0.0550 	0.0513 	0.0462 	0.0442 	0.0416 	
[0.08475201861460005, 0.7098336043931346, 0.38939914369052175, 0.3941279967498531]	0.0558 	0.0369 	0.0347 	0.0293 	0.0275 	0.0286 	0.0300 	0.0255 	0.0265 	0.0265 	
[0.023850988076565414, 0.6858313076125548, 0.6604045282081961, 0.6555452380646262]	0.1276 	0.0820 	0.0653 	0.0597 	0.0490 	0.0466 	0.0435 	0.0410 	0.0405 	0.0384 	
[0.0014182007407453519, 0.8487051537351302, 0.23631688325504452, 0.24026793126192963]	0.2525 	0.1932 	0.1616 	0.1423 	0.1249 	0.1124 	0.1033 	0.0955 	0.0905 	0.0863 	
[0.07514175711585727, 0.8893942792115791, 0.5954112589238942, 0.6475447640269605]	0.0781 	0.0562 	0.0489 	0.0482 	0.0470 	0.0399 	0.0390 	0.0387 	0.0332 	0.0401 	
[0.011461764920544515, 0.8645693090256132, 0.6396476410820242, 0.2776028196021501]	0.1046 	0.0644 	0.0500 	0.0457 	0.0378 	0.0368 	0.0347 	0.0308 	0.0331 	0.0305 	
[0.04140123128332972, 0.7489490845892127, 0.5708491960623945, 0.29187625204546724]	0.0676 	0.0489 	0.0373 	0.0394 	0.0332 	0.0293 	0.0294 	0.0291 	0.0296 	0.0272 	
[0.0847273923124156, 0.8956407498524301, 0.4391084326040813, 0.5871156439908176]	0.0579 	0.0453 	0.0412 	0.0404 	0.0337 	0.0324 	0.0371 	0.0328 	0.0308 	0.0400 	
[0.024812523238944416, 0.8767212950244061, 0.32775983473941117, 0.6475691889671519]	0.0725 	0.0597 	0.0433 	0.0371 	0.0334 	0.0352 	0.0310 	0.0302 	0.0312 	0.0302 	
[0.09721502477145495, 0.7613492735587927, 0.6515826981098147, 0.43787029096937546]	0.0704 	0.0455 	0.0399 	0.0344 	0.0365 	0.0320 	0.0280 	0.0292 	0.0271 	0.0258 	
[0.020097005776491362, 0.7688222500013471, 0.2715563263114963, 0.2545150765993625]	0.0903 	0.0623 	0.0461 	0.0396 	0.0379 	0.0365 	0.0349 	0.0301 	0.0322 	0.0297 	
[0.09400752952877017, 0.8929204110109404, 0.4591618172787775, 0.3478573440345254]	0.0545 	0.0425 	0.0386 	0.0377 	0.0396 	0.0293 	0.0276 	0.0286 	0.0336 	0.0320 	
[0.06116305532566529, 0.6528220660637682, 0.4046899856180315, 0.4970938907684593]	0.0724 	0.0512 	0.0506 	0.0372 	0.0333 	0.0318 	0.0294 	0.0314 	0.0300 	0.0309 	
[0.03232117990359681, 0.8883920208218464, 0.5587268104062069, 0.6001851219627303]	0.0657 	0.0497 	0.0429 	0.0369 	0.0363 	0.0351 	0.0315 	0.0322 	0.0312 	0.0335 	
[0.06331883778069469, 0.846842478898766, 0.4915804569774237, 0.5926083735893708]	0.0672 	0.0493 	0.0431 	0.0413 	0.0368 	0.0354 	0.0302 	0.0347 	0.0317 	0.0302 	
[0.09303199318889764, 0.8243144427813822, 0.5212376639479206, 0.2134246378949678]	0.0523 	0.0432 	0.0425 	0.0309 	0.0357 	0.0307 	0.0316 	0.0356 	0.0299 	0.0268 	
[0.04413983363875997, 0.783573765175873, 0.2642802958599333, 0.40980833578756204]	0.0647 	0.0506 	0.0373 	0.0309 	0.0311 	0.0283 	0.0294 	0.0276 	0.0275 	0.0262 	
[0.056929350132832866, 0.741863685383094, 0.5985970635956537, 0.5627952065594088]	0.0696 	0.0501 	0.0465 	0.0431 	0.0357 	0.0366 	0.0356 	0.0310 	0.0325 	0.0282 	
[0.009858628997336409, 0.6017126401806768, 0.22375451619366904, 0.6379090772993432]	0.2333 	0.1532 	0.1157 	0.0945 	0.0797 	0.0708 	0.0631 	0.0586 	0.0562 	0.0534 	
[0.03515533350650133, 0.8734488876252895, 0.47621341338401235, 0.6593467806336443]	0.0806 	0.0594 	0.0524 	0.0435 	0.0374 	0.0335 	0.0344 	0.0349 	0.0305 	0.0327 	
[0.03192197380557561, 0.700211552797206, 0.2323507302222279, 0.46281716226932307]	0.0868 	0.0525 	0.0471 	0.0399 	0.0341 	0.0337 	0.0314 	0.0280 	0.0302 	0.0278 	
[0.02193889565483364, 0.8914512849762541, 0.354160696824255, 0.5330227544163078]	0.0643 	0.0475 	0.0451 	0.0350 	0.0335 	0.0300 	0.0307 	0.0275 	0.0258 	0.0302 	
[0.016548419192292774, 0.8919682969947469, 0.49868837575296837, 0.3134995368689391]	0.0733 	0.0492 	0.0398 	0.0399 	0.0329 	0.0291 	0.0280 	0.0271 	0.0263 	0.0245 	
[0.07839956094542759, 0.8999388073506073, 0.601526247554029, 0.4827912978135703]	0.0713 	0.0456 	0.0401 	0.0393 	0.0407 	0.0337 	0.0300 	0.0359 	0.0322 	0.0301 	
[0.021419347319408616, 0.8577891834351716, 0.2990161106862794, 0.24027959486511996]	0.0623 	0.0452 	0.0384 	0.0354 	0.0292 	0.0288 	0.0283 	0.0292 	0.0279 	0.0262 	
[0.09749254849929907, 0.8076635907616927, 0.5282109376756895, 0.5218334110605165]	0.0574 	0.0513 	0.0415 	0.0330 	0.0372 	0.0297 	0.0296 	0.0318 	0.0277 	0.0318 	
[0.03007676740189512, 0.6902454644664126, 0.49196138166493103, 0.2595191740120283]	0.0883 	0.0553 	0.0457 	0.0395 	0.0368 	0.0331 	0.0305 	0.0275 	0.0273 	0.0271 	
[0.019513665118103197, 0.6488956339634531, 0.5465586240681162, 0.40040113001554734]	0.1306 	0.0796 	0.0600 	0.0527 	0.0442 	0.0402 	0.0381 	0.0352 	0.0350 	0.0323 	
[0.0886050616528879, 0.6382044692717217, 0.5755780592793909, 0.32332858599799996]	0.0670 	0.0412 	0.0372 	0.0336 	0.0292 	0.0300 	0.0278 	0.0268 	0.0286 	0.0250 	
[0.0896708319692179, 0.7334480097448868, 0.6079807740717926, 0.5516705344614917]	0.0648 	0.0512 	0.0439 	0.0431 	0.0391 	0.0316 	0.0343 	0.0296 	0.0289 	0.0306 	
[0.1, 0.8694455778868271, 0.45198353963844723, 0.337840155387112]	0.0577 	0.0434 	0.0424 	0.0312 	0.0313 	0.0339 	0.0293 	0.0319 	0.0309 	0.0287 	
[0.005175707991307397, 0.8706027456817667, 0.3601768934937869, 0.22994895814462973]	0.1662 	0.1040 	0.0750 	0.0588 	0.0515 	0.0434 	0.0394 	0.0380 	0.0358 	0.0333 	
[0.009359726626495622, 0.6126950618701119, 0.5894715053123871, 0.4156871730216902]	0.2531 	0.1586 	0.1152 	0.0927 	0.0787 	0.0703 	0.0644 	0.0578 	0.0525 	0.0516 	
[0.0545773356469112, 0.8147175593250399, 0.6748959803222085, 0.6015679694049216]	0.0751 	0.0540 	0.0447 	0.0416 	0.0382 	0.0392 	0.0347 	0.0337 	0.0331 	0.0301 	
[0.014143506455770012, 0.8175741531600003, 0.3049289259579457, 0.5842407361112978]	0.1099 	0.0720 	0.0536 	0.0460 	0.0452 	0.0392 	0.0377 	0.0342 	0.0329 	0.0336 	
[0.047666214314084035, 0.8943291519894354, 0.6894030098539432, 0.5566125270828943]	0.0651 	0.0542 	0.0452 	0.0520 	0.0368 	0.0368 	0.0402 	0.0319 	0.0322 	0.0371 	
[0.07075332085348876, 0.8634626155967615, 0.4494787395839459, 0.6109238744544039]	0.0583 	0.0480 	0.0409 	0.0356 	0.0341 	0.0339 	0.0299 	0.0376 	0.0299 	0.0303 	
